T96060016677	0.240807393246219	-0.094906484051031	0.0632343068469928	0.0721026555635518	-0.00170941397213385	-0.0124562936638925	-0.0351619477318689	0.0176047675710509	0.0467015089477196	0.00139182496613196	-0.00625524705526623	-0.021481412423656	0.0114565539596464	-0.00978164481116789	0.0136870129459499	0.00650015300801989	-0.00133714421448596	-0.00821465819812727	-0.00149552845121207	-0.00186122674520686	-0.00217461426492924	0.00949325437406019	0.0026636108335654	0.00668717932409883	0.0101807009805549	-0.00177294046690908	-0.0034442173570483	-0.00249273770021578	-0.000147397326886975	-0.00355068969930067	-0.00148787320090287	-0.00195545517794891	0.00199503158564382	-0.00344049300977387	-0.000734256664148739	0.00113895443509625
T96060015785	-0.0503778843422684	-0.106879110178405	0.0391582853987046	0.0462019568089923	-0.0191435195409858	-0.045970010871382	0.0433370107378519	0.0364589433401071	-0.0112709649755829	0.00369836100213818	0.0487296437981167	0.0400642355754257	0.00589746442166837	0.0142124344223354	0.0316622748356613	0.0138884802165172	-0.00963713044276865	-0.00379267506415591	-0.0013899263455003	-0.0186440858871109	-0.0119838778052255	0.00623295751796888	0.0066516920404042	0.0151455282468582	0.0111433466007186	8.20546286595898e-05	0.0127277729072283	0.00181330281295682	0.00111955896635872	0.00250356040795369	0.00544376927773843	0.00198682664676223	0.00470701612328125	-0.00931399476282155	-0.00541001394435484	-0.00640752347233472
T101160000621	-0.192451410608306	-0.160648302782211	-0.0631850624090085	-0.0150036286879758	-0.00213327013486754	0.0599642540877008	0.0355138844628293	-0.0328943707647385	0.022059529284833	0.100862197885951	-0.0375253676615672	0.0655038542865869	-0.0136582313645792	0.0041561522504286	0.0560341237830512	-0.0241020494031431	0.00210775585975347	-0.0153456061687318	0.0144947681735568	-0.00858434602399341	0.0285169033782065	0.0188307585451547	0.0113799371067234	0.00616293177810399	0.0341957659401594	-0.00107069097201281	0.0152056812289015	-0.00587469169476356	0.00104359760873199	0.0100023719920516	0.0140326187341707	0.0156886028476373	0.00827957538693151	0.00408473447709991	-0.0176516701137582	0.00162438704488727
T96060006949	0.144240721931192	0.0983528100109471	-0.0335833125799367	-0.014327287551266	0.0107685536104554	0.00769996682922715	0.0345764211510778	0.000681974275740686	-0.0184900190889093	0.0165388903568885	-0.0264609760119135	-0.0270446285736882	-0.00060264084544203	-0.00749963280730895	-0.00572283388422553	-0.010040800198306	0.00863709806459263	-0.00347378925338025	-0.00438470319267248	0.00882111721661702	-0.00224321527488117	-0.00400822994879442	0.00841783256120043	-0.00232633740043547	-0.00239691604298397	0.00236413563237979	0.00379849184237682	-0.0083859820788483	0.000548525688593777	0.00186922260997669	0.00629315226213401	-0.00165268685826871	-0.00268909685959965	-0.00220524790867212	-0.0034195507370157	-0.0104701677509304
T72270001887	-0.0618748112846165	-0.117484697880002	-0.0551734317831309	0.00693911702685212	-0.0659242384763329	0.0271657079009445	0.0480413982492316	-0.0209352075676602	-0.0132936767110908	0.0154202963207613	-0.00654751907385689	-0.00725575966158058	0.0086003987289993	-0.00300418507942276	0.00832802488178284	0.0050323787495627	0.0131998719704852	-0.00338878555565273	0.00554556128217333	-0.000361344419840452	-0.00121901613735572	-0.00673085262462864	9.07691055761651e-05	0.00414193103818185	-0.00791792558431081	-0.00104640448546199	0.00273773938621684	0.00584658606769231	-0.00507789146336169	-0.000709706413344217	0.00194160211654918	0.00143741388309808	-0.00322849650090344	-0.00340714126049059	-0.00156559575724566	-0.00435111341725331
T72270001017	0.0909033879871047	0.0787557552911215	0.0450112069050301	0.0484859539507604	0.0148378336475861	-0.0450976114633742	0.0403529252623999	0.0145445536286506	-0.0281297318078758	0.00527685017693476	-0.0133322750431852	-0.0511106616415054	-0.0130511624623542	-0.000405224512843774	0.00602747535917236	-0.0166097819508735	0.0220853080898549	-0.00984626721650888	-0.00187032296260199	0.00771957379557759	0.00362526112889606	0.00188200326597129	0.00627092638305893	-0.00143967596198387	-0.00211719523180818	0.00593675525012401	0.0016968636212792	-0.00139203279457736	0.0062468985019574	-0.000105672402395131	0.000206721590148344	0.00496663832135959	-0.00178256439863268	-0.0048056590370166	0.00563522228670523	-0.0038379793989764
T96060015905	-0.0627542876798833	0.0333096065939549	0.0539125995342919	-0.00468192802683484	-0.0131154700059961	-0.0013298557413753	-0.0505758320580335	0.0423460301800885	-0.0198081093958984	-0.0271066416659951	-0.0124886344280313	-0.0171544284737547	0.0184305541149439	0.00241012714512677	-0.00291051185724228	-0.00080119367974738	-0.00106605344303113	0.0188637156219369	0.023019535894183	-0.00281749847896628	0.00813217446025847	0.00232422751838502	0.00367042570492366	0.0100287833621775	0.00465558791802198	0.0101011763521615	0.00759832421694281	0.0030579699527878	-0.00107173759403627	0.00583431741383483	-0.00241921343440314	-0.0146627623744098	0.0111634810612035	0.0024750630798226	-0.00161100375874095	0.000647240592646243
T96060010254	-0.196611027592065	0.0604173319540166	0.0936160952768121	-0.0214971051274974	0.0376526825174211	-0.0349081650981673	0.0100929103031258	0.00699360264872442	0.0267399645966977	-0.01450578962013	0.0277303066733879	-0.0235687640365607	0.00771473970139964	0.0273715665189016	0.0150943018796757	-0.0152727440033683	-0.000981008400062213	0.00856096251477712	0.0133762400791889	-0.00294688660591139	-0.00536877461277837	-0.00560371897214715	-0.00495425709743918	-0.00368444256105858	0.0104946299412167	-0.00452553122913519	-0.00187731926647382	0.00474089781134901	-0.00161273315336276	-0.00128845750803446	0.00274041190465628	0.00360110825180038	-0.0022708272876932	0.0017587569294734	0.00305140517982634	0.000358469948204385
T37020009175	-0.0180143151630281	-0.0212094603001943	0.0508633230568047	0.0409502265831426	0.069044347132277	-0.0417893018939308	-0.0985937846762504	0.0420630138410954	0.00400650323638815	0.0765626729058362	0.007350036402862	-0.0155879942437037	0.0124473562168974	-0.00761936440669736	0.00225080883429259	-0.0149574051233491	0.00700602555562525	-0.00916059955736655	-0.0291096845600402	0.00658954213800828	0.00233084249902362	-0.00588264951101479	-0.00533408671244795	0.0047936404562499	0.00352330791022892	-0.00408599548897015	0.0149718052884447	0.00777609179175433	-0.000647560267635335	0.00789147684183908	-0.0012041952418086	-0.00430642905676851	-0.00403000489557591	0.00102645935189476	0.00464439896085145	0.00434664114545304
T100900015688	0.417441387954487	0.0944168662627297	0.113378725605064	0.0259131925719015	0.124688274124348	0.0503196776183358	-0.0518527832771901	-0.0493332825035194	-0.000231083567219123	-0.00291367711996565	-0.0145769792681698	0.0557583086125986	0.0366697349286646	0.00846319084271098	0.0219093506165226	0.00598214340735824	-0.0108277313622336	-0.0243724613546964	-0.00461905497613783	-0.0113810160615516	0.00452283461514313	0.0208587700237363	-0.0117996949797469	0.00301225062892934	-0.000104992660243666	-0.000858157411273372	-0.00690295855837346	0.0120657154617818	-0.01279744409892	-0.00603677918701198	0.0150129477212271	0.00127158764672857	-0.0100183472136829	0.0111888701202622	0.00518784925226538	-0.00613698135227658
